rera_ids,far,number_of_towers,total_unit_count,1_5BHK_count,1BHK_count,1RK_count,2_5BHK_count,2BHK_count,3_5BHK_count,3BHK_count,4_5BHK_count,4BHK_count,5BHK_count,1_5BHK_mean_carpet_area,1BHK_mean_carpet_area,1RK_mean_carpet_area,2_5BHK_mean_carpet_area,2BHK_mean_carpet_area,3_5BHK_mean_carpet_area,3BHK_mean_carpet_area,4_5BHK_mean_carpet_area,4BHK_mean_carpet_area,5BHK_mean_carpet_area,cost_of_land_inr,district,latitude,longitude,project_completion_date,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,1RK,1BHK,1_5BHK,2BHK,2_5BHK,3BHK,3_5BHK,4BHK,4_5BHK,5BHK,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road,project_duration
PRM/KA/RERA/1251/446/PR/210323/005801,2.25,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.11636363636364,0.0,0.0,0.0,45000000,Bengaluru Urban,13.000931603909956,77.62508288025856,2024-06-30,NO 3 MILTON STREET,2022-06-01,Residential/Group Housing,Bengaluru East,613,398,215,88641926,,Apartment,0,0,0,0,0,1,0,0,0,0,15.58399772644043,23.503419668995157,6.519978299796529,10.347077897451568,2.7085560860734335,Halasuru,3.073233917124143,Outer Ring Road Underpass,2.080766598220397
PRM/KA/RERA/1251/446/PR/300323/005832,2.25,2.0,210,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85714285714286,0.0,0.0,0.0,111100000,Bengaluru Urban,12.937579178267562,77.73311146544141,2026-07-31,EON AKASH B & C,2022-12-19,Residential/Group Housing,Bengaluru East,17401,4531,12870,1172696000,,Apartment,0,0,0,0,0,1,0,0,0,0,10.468583106994629,28.94599734825575,18.18801956559442,23.838373025339905,4.41262491107892,Nallurahalli,3.942524646876039,Outer Ring Road,3.6139630390143735
PRM/KA/RERA/1251/310/PR/240323/005815,1.75,1.0,36,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29333333333334,0.0,0.0,0.0,0.0,0.0,7000000,Bengaluru Urban,12.877904764371824,77.58343395233153,2026-12-31,MYTHRI HABITAT,2020-09-01,Residential/Group Housing,Bengaluru South,1753,879,874,79000000,,Apartment,0,0,0,1,0,0,0,0,0,0,8.192626953125,37.8267701483,11.022239328233496,17.52358855509059,2.473420369219259,Yelachenahalli,2.4503673972478,Kanakapura Road,6.329911019849418
PRM/KA/RERA/1251/308/PR/210323/005811,1.75,1.0,52,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8846153846154,0.0,190.98435897435897,0.0,122143475,Bengaluru Urban,12.835844,77.77762,2026-12-31,Earthen Ambience,2023-01-23,Residential/Group Housing,Anekal,9914,5358,4556,584208453,,Row Houses,0,0,0,0,0,1,0,1,0,0,8.871532440185547,40.79481125421096,27.368800128957893,33.97177855399978,16.594445325227618,Nallurahalli,13.213229164270489,Hosur Road,3.9370294318959616
PRM/KA/RERA/1251/310/PR/090323/005779,2.25,1.0,230,0.0,0.0,0.0,0.0,57.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.46877192982457,0.0,87.95184971098266,0.0,0.0,0.0,384829778,Bengaluru Urban,12.901622,77.539965,2026-06-30,GARDEN SQUARE,2022-09-01,Residential/Group Housing,Bengaluru South,11533,5364,6170,1230000000,,Apartment,0,0,0,1,0,1,0,0,0,0,9.613670349121094,37.41455957187064,8.934359421907125,14.073552699463242,2.335558777413348,Doddakallasandra,1.478787671956377,NICE Expressway,3.8275154004106775
PRM/KA/RERA/1251/446/PR/100323/005790,2.749,2.0,322,0.0,0.0,0.0,0.0,70.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.97535420757144,0.0,96.2127394209127,0.0,0.0,0.0,290023930,Bengaluru Urban,13.06672,77.73685,2026-12-31,DISHA PURSUIT OF SUNSHINE,2023-02-01,Residential/Group Housing,Bengaluru East,16187,3485,12702,1777896229,,Apartment,0,0,0,1,0,1,0,0,0,0,10.704341888427734,14.885881052218185,20.62963400414812,22.400368509214324,8.178984965280762,Whitefield (Kadugodi),5.5558981122391495,Old Madras Road,3.912388774811773
PRM/KA/RERA/1251/472/PR/150323/005797,1.115,5.0,25,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.996340925,0.0,318.47588235294114,0.0,60249997,Bengaluru Urban,13.1797029,77.5597925,2026-04-14,Prestige Dew Drops,2023-04-15,Residential/Group Housing,Yelahanka,21954,6089,15865,717866437,,Villa,0,0,0,0,0,1,0,1,0,0,10.79919719696045,16.008817824965504,22.487336831252357,16.938175569368806,15.940263646127656,Dasarahalli,8.261912137621215,Bellary Road,2.9979466119096507
PRM/KA/RERA/1251/446/PR/100323/005791,1.75,1.0,40,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06,0.0,84.54,0.0,0.0,0.0,42640900,Bengaluru Urban,13.008107801065927,77.75142692879497,2025-11-30,Anirudh GatewayPark,2023-01-16,Residential/Group Housing,Bengaluru East,2491,1112,1378,239904762,,Apartment,0,0,0,1,0,1,0,0,0,0,6.941201210021973,21.55967610388357,19.95494852862385,23.695532936576072,1.5400890594649213,Whitefield (Kadugodi),4.481711918439771,Old Madras Road,2.8720054757015743
PRM/KA/RERA/1251/308/PR/080323/005778,2.749,5.0,701,0.0,0.0,0.0,0.0,116.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59810344827585,0.0,99.7936752136752,0.0,0.0,0.0,263547997,Bengaluru Urban,12.877706917392947,77.77193461435544,2026-09-14,Aston Park @ The Prestige City,2023-03-15,Residential/Group Housing,Anekal,17621,5557,12064,5295460577,,Apartment,0,0,0,1,0,1,0,0,0,0,10.505695343017578,36.13154397355733,24.468338766344903,30.749938796289104,12.077340920699177,Nallurahalli,10.917424669627016,Outer Ring Road Underpass,3.5017111567419574
PRM/KA/RERA/1251/308/PR/080223/005697,1.91,1.0,68,0.0,4.0,0.0,0.0,52.0,0.0,12.0,0.0,0.0,0.0,0.0,31.35,0.0,0.0,56.92384615384616,0.0,66.99,0.0,0.0,0.0,30564565,Bengaluru Urban,12.783991482786089,77.74574911589117,2025-04-01,YUVA SUNRISE,2022-11-01,Residential/Group Housing,Anekal,3136,1449,1687,172564565,,Apartment,0,1,0,1,0,1,0,0,0,0,4.990757465362549,45.99043663058092,28.585511848764636,35.51028497569037,21.43266545630757,Nallurahalli,12.632930220212144,Hosur Road,2.414784394250513
PRM/KA/RERA/1251/308/PR/030223/005682,2.25,1.0,252,0.0,0.0,0.0,0.0,72.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.048862,0.0,85.0619868,0.0,0.0,0.0,103400000,Bengaluru Urban,12.8575579,77.7864057,2024-10-17,Bhavisha Bentley goldberg phase 2,2022-10-17,Residential/Group Housing,Anekal,13456,2816,10640,1032695223,,Apartment,0,0,0,1,0,1,0,0,0,0,7.731419563293457,38.64192729923288,26.90209307475505,33.295628885425515,14.769243628015946,Nallurahalli,13.587154191647148,Outer Ring Road Underpass,2.001368925393566
PRM/KA/RERA/1251/446/PR/230123/005646,1.749,1.0,110,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595909090909096,0.0,0.0,0.0,24502500,Bengaluru Urban,13.08092,77.74163,2025-12-31,Definer Upper Deck,2022-04-01,Residential/Group Housing,Bengaluru East,6070,2137,3932,193481662,,Apartment,0,0,0,0,0,1,0,0,0,0,8.160370826721191,13.496705015232717,21.870634631084073,23.248955076131637,9.5880295559127,Whitefield (Kadugodi),7.203208098197146,Old Madras Road,3.7508555783709783
PRM/KA/RERA/1251/308/PR/020323/005763,1.99,2.0,116,0.0,0.0,0.0,35.0,23.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,89.02514285714285,75.4,0.0,97.0446551724138,0.0,0.0,0.0,25352044,Bengaluru Urban,12.887231,77.766322,2026-06-30,ABHEE KINGS COURT,2023-01-02,Residential/Group Housing,Anekal,7385,2187,5198,551854544,,Apartment,0,0,0,1,1,1,0,0,0,0,7.343756198883057,34.980743534774895,23.46129118920844,29.6710242949151,10.86548631578113,Nallurahalli,9.780055353624563,Outer Ring Road Underpass,3.490759753593429
PRM/KA/RERA/1251/310/PR/160223/005726,1.08,1.0,133,0.0,0.0,0.0,0.0,58.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.63793103448276,0.0,103.05333333333331,0.0,0.0,0.0,66128530,Bengaluru Urban,12.902428608727028,77.51530484349799,2026-01-31,ARCHITHA AARNA,2023-01-12,Residential/Group Housing,Bengaluru South,15902,3565,12337,499047315,,Apartment,0,0,0,1,0,1,0,0,0,0,13.34365463256836,38.699743591390515,10.155056353549323,14.115927669495989,3.035338924043804,Pattanagere,0.564997334869673,NICE Expressway,3.052703627652293
PRM/KA/RERA/1251/308/PR/140223/005712,0.965,15.0,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15680019,0.0,0.0,190.40058823529412,0.0,145000000,Bengaluru Urban,12.854632463030072,77.7977156305313,2027-10-18,SPRING WOODS,2023-01-18,Residential/Group Housing,Anekal,27113,8182,18931,968385000,,Row Houses,0,0,0,0,0,0,1,1,0,0,7.948115348815918,39.24922019152661,28.13254917023748,34.492003827201174,15.435690203125052,Hopefarm Channasandra,14.75312227355157,Outer Ring Road Underpass,4.747433264887063
PRM/KA/RERA/1251/472/PR/030223/005678,1.75,1.0,43,0.0,0.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0395,0.0,86.7804347826087,0.0,0.0,0.0,37112000,Bengaluru Urban,13.11366667,77.61461111,2025-12-31,WARRIOR LAKEVIEW,2022-11-01,Residential/Group Housing,Yelahanka,2118,946,1172,155000000,,Apartment,0,0,0,1,0,1,0,0,0,0,7.812452793121338,13.62561098224292,15.896704762435204,12.83712621299716,12.21933150961101,Yeshwantpur,0.7892022221451389,Bellary Road,3.164955509924709
PRM/KA/RERA/1251/308/PR/080223/005695,0.718,7.0,82,0.0,1.0,0.0,0.0,4.0,0.0,77.0,0.0,0.0,0.0,0.0,11.909049764,0.0,0.0,11.239962358,0.0,135.3336103896104,0.0,0.0,0.0,0,Bengaluru Urban,12.786863707248791,77.77770389389879,2026-12-31,GOLDEN PEARL PHASE - 2,2022-12-01,Residential/Group Housing,Anekal,17704,5899,11804,0,,Row Houses,0,1,0,1,0,1,0,0,0,0,8.16834545135498,46.12821422269973,30.786304317819223,37.620217428713005,21.763560293281223,Nallurahalli,15.283186913400732,Hosur Road,4.082135523613963
PRM/KA/RERA/1251/309/PR/160223/005724,2.5,2.0,239,0.0,85.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,52.084,0.0,0.0,68.06363636363636,0.0,0.0,0.0,0.0,0.0,373800000,Bengaluru Urban,13.2066,77.6249,2026-12-31,Serene Amara by Columbia Pacific,2023-01-01,Residential/Group Housing,Bengaluru North,9892,3002,6890,1632000000,,Apartment,0,1,0,1,0,0,0,0,0,0,9.996440887451172,8.875795189142595,26.11425127880265,22.01153513147628,21.625033215077703,Peenya,8.710547145766233,Bellary Road,3.997262149212868
PRM/KA/RERA/1251/472/PR/070323/005769,2.34,1.0,75,0.0,0.0,0.0,0.0,30.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.55066666666667,0.0,81.1091111111111,0.0,0.0,0.0,113200000,Bengaluru Urban,13.1085255,77.53614619999999,2026-08-25,SUMUK SQUARE,2023-01-30,Residential/Group Housing,Yelahanka,3140,1410,1730,315000000,,Apartment,0,0,0,1,0,1,0,0,0,0,8.365209579467773,20.930445650539006,15.047114538273034,8.834247567342558,7.660273250275527,Dasarahalli,6.95901007301895,Bellary Road,3.567419575633128
PRM/KA/RERA/1251/310/PR/140223/005705,2.175072432432432,1.0,39,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.378981668235294,0.0,211.33090909090907,0.0,80998035,Bengaluru Urban,12.9169429,77.621934,2024-12-31,Hamiton Towers,2019-11-26,Residential/Group Housing,Bengaluru South,3193,734,2459,867000000,,Apartment,0,0,0,0,0,1,0,1,0,0,14.579659461975098,32.40144345491022,8.665711281949383,15.61676247998152,4.547796839183114,Rashtreeya Vidyalaya Road,0.0027560849240848,Outer Ring Road,5.0978781656399725
PRM/KA/RERA/1251/472/PR/250123/005665,2.189731707317073,1.0,19,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.940446,0.0,127.404851625,0.0,0.0,0.0,50000000,Bengaluru Urban,13.112553774994938,77.57055546195157,2024-10-01,Dharani Greens,2021-10-01,Residential/Group Housing,Yelahanka,929,899,30,107000000,,Apartment,0,0,0,1,0,1,0,0,0,0,8.771326065063477,17.48547263023677,15.029646402035969,10.088488232746789,9.686857778746402,Peenya,3.4541537303631205,Bellary Road,3.0006844626967832
PRM/KA/RERA/1251/446/PR/030223/005683,1.44,3.0,506,0.0,88.0,0.0,0.0,110.0,0.0,308.0,0.0,0.0,0.0,0.0,41.56545454545455,0.0,0.0,73.65963636363637,0.0,97.30334415584416,0.0,0.0,0.0,931886200,Bengaluru Urban,13.06287307513646,77.73877955131222,2027-06-30,Brigade Calista - Phase 1,2023-01-20,Residential/Group Housing,Bengaluru East,23529,4141,19388,3238748679,,Apartment,0,1,0,1,0,1,0,0,0,0,9.822514533996582,15.347750156276422,20.613054266774384,22.530829449965083,7.712269321106454,Whitefield (Kadugodi),5.291000984824534,Old Madras Road,4.440793976728268
PRM/KA/RERA/1251/309/PR/310123/005671,2.11,1.0,19,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61315789473684,0.0,0.0,0.0,0.0,0.0,3724499,Bengaluru Urban,13.01646,77.709178,2025-02-22,Thirumalaadhari,2022-02-23,Residential/Group Housing,Bengaluru East,809,408,401,52115349,,Apartment,0,0,0,1,0,0,0,0,0,0,9.20718002319336,20.0753874490627,15.695324902669077,19.05060903254139,2.614573104251554,Garudacharpalya,0.3161186758578119,Old Madras Road,2.9979466119096507
PRM/KA/RERA/1251/309/PR/220223/005748,1.75,1.0,281,0.0,0.0,0.0,0.0,138.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58282608695653,0.0,107.68937062937064,0.0,0.0,0.0,48600000,Bengaluru Urban,13.098651,77.639201,2026-07-31,DS MAX SHRESTA,2023-01-07,Residential/Group Housing,Bengaluru North,8093,2948,5145,625601137,,Apartment,0,0,0,1,0,1,0,0,0,0,8.654120445251465,13.171414429881656,15.42322745251701,13.786642624701756,11.69434605462167,Krishnarajapura,3.9861146379953634,Bellary Road,3.561943874058864
PRM/KA/RERA/1251/310/PR/140223/005717,2.17,1.0,19,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53846153846153,0.0,71.0,0.0,0.0,0.0,46790000,Bengaluru Urban,12.897,77.66,2025-11-12,BREEZE,2022-07-01,Residential/Group Housing,Bengaluru South,841,414,427,96407563,,Apartment,0,0,0,1,0,1,0,0,0,0,9.06753921508789,33.66549966117645,13.133349411243636,19.979585802775443,9.06206528190444,Rashtreeya Vidyalaya Road,2.3467973473950696,Hosur Road,3.3675564681724848
PRM/KA/RERA/1251/310/PR/080223/005693,2.25,1.0,76,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.87355263157896,0.0,0.0,0.0,175000000,Bengaluru Urban,12.907769896567403,77.54771497488021,2026-03-01,Nandi Brindavan,2022-08-01,Residential/Group Housing,Bengaluru South,4440,2220,2220,508500000,,Apartment,0,0,0,0,0,1,0,0,0,0,8.041773796081543,36.41557742402797,8.009855038618976,13.461025153131322,2.616274423496107,Doddakallasandra,1.8941723113863236,Outer Ring Road,3.5811088295687883
PRM/KA/RERA/1251/446/PR/200123/005645,2.25,2.0,449,0.0,0.0,0.0,0.0,160.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5762495354375,0.0,84.99046546273357,0.0,0.0,0.0,519858697,Bengaluru Urban,13.002655731694894,77.72553451031972,2025-12-31,SRI BALAJI ROSE WOODS,2023-01-06,Residential/Group Housing,Bengaluru East,19472,9712,9760,2584923697,,Apartment,0,0,0,1,0,1,0,0,0,0,8.277334213256836,21.70060956992153,17.08431901590852,20.976099564460363,2.1265736295213267,Pattandur Agrahara,2.554691595611435,Old Madras Road,2.9842573579739904
PRM/KA/RERA/1251/446/PR/250123/005667,2.23,3.0,192,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.93648148148148,0.0,147.105,0.0,901951050,Bengaluru Urban,12.9798963,77.7598883,2026-08-14,Prestige Elm Park,2023-04-15,Residential/Group Housing,Bengaluru East,16120,3203,12917,2577603700,,Apartment,0,0,0,0,0,1,0,1,0,0,10.759765625,24.808298792089857,20.572264833096156,25.09276441952662,1.0556765658192362,Hopefarm Channasandra,6.563885466370688,Outer Ring Road,3.331964407939767
PRM/KA/RERA/1251/446/PR/090123/005605,2.2002004444444445,3.0,330,0.0,30.0,0.0,1.0,58.0,170.0,71.0,0.0,0.0,0.0,0.0,26.969999999999995,0.0,106.57,92.85965517241378,124.17,106.57,0.0,0.0,0.0,1230146960,Bengaluru Urban,12.9685345027294,77.66736877373353,2028-01-14,Godrej Athena,2023-01-15,Residential/Group Housing,Bengaluru East,26388,9560,15507,4350824670,,Apartment,0,1,0,1,1,1,1,0,0,0,19.00684356689453,25.723823999090513,10.570306931464891,15.926184037021049,2.948992521337038,Baiyappanahalli,2.9896127078111823,"['Benniganahalli Flyover', 'Outer Ring Road', 'Swamy Vivekananda Road']",4.996577686516085
PRM/KA/RERA/1251/446/PR/311222/005594,2.0,1.0,98,0.0,0.0,0.0,0.0,84.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17995241,0.0,100.2658388,0.0,0.0,0.0,69279748,Bengaluru Urban,13.063312,77.745569,2025-12-31,AADYA HEIGHTS,2022-09-01,Residential/Group Housing,Bengaluru East,6045,2728,3317,519279748,,Apartment,0,0,0,1,0,1,0,0,0,0,8.29110336303711,15.4865109562391,21.290568856685884,23.265055785034033,7.594891279888927,Whitefield (Kadugodi),5.7625500337209,Old Madras Road,3.331964407939767
PRM/KA/RERA/1251/310/PR/200123/005639,2.2458,2.0,162,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.86876543209877,0.0,119.74432098765432,0.0,0.0,0.0,30000000,Bengaluru Urban,12.892228,77.588216,2027-12-31,ADARSH LAKE RESERVA Phase 1,2023-03-01,Residential/Group Housing,Bengaluru South,21463,1289,18938,1898844477,,Apartment,0,0,0,1,0,1,0,0,0,0,13.358213424682617,36.16099600928767,9.545212957409156,16.203437118453596,2.009027849357275,Yelachenahalli,1.560907651811806,Outer Ring Road,4.8350444900752905
PRM/KA/RERA/1251/446/PR/190123/005631,2.08,1.0,88,0.0,0.0,0.0,0.0,72.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.19305555555555,0.0,85.07181250000001,0.0,0.0,0.0,133937826,Bengaluru Urban,12.971269,77.771626,2026-12-31,Serenity Gardens,2022-10-01,Residential/Group Housing,Bengaluru East,4046,2002,2044,353702826,,Apartment,0,0,0,1,0,1,0,0,0,0,8.542290687561035,26.054134553604808,21.851336039346265,26.55023366873284,2.6269944762852417,Hopefarm Channasandra,7.719801692900964,Outer Ring Road,4.249144421629021
PRM/KA/RERA/1251/308/PR/200123/005642,1.023,1.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.01041666666663,0.0,149849498,Bengaluru Urban,12.8141955,77.7847786,2030-12-31,NATURA ATAVI II,2023-01-19,Residential/Group Housing,Anekal,26911,11332,15579,1028730694,,Row Houses,0,0,0,0,0,0,0,1,0,0,8.423330307006836,43.294739464481445,29.411504892910276,36.10750595624318,19.110732445894445,Nallurahalli,14.644310347561817,Hosur Road,7.94798083504449
PRM/KA/RERA/1251/446/PR/190123/005632,2.248,1.0,99,0.0,0.0,0.0,0.0,66.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.34571716333333,0.0,84.10841387666666,0.0,0.0,0.0,49107300,Bengaluru Urban,12.88897989,77.69598268,2025-11-25,POORVI ENCHANTING,2023-01-01,Residential/Group Housing,Bengaluru East,4147,1170,2977,256467450,,Apartment,0,0,0,1,0,1,0,0,0,0,9.87796401977539,34.19441376977998,16.73858453152466,23.40568844026241,10.03088024241208,Kundalahalli,4.624462175116721,Outer Ring Road,2.8993839835728954
PRM/KA/RERA/1251/310/PR/160123/005621,2.25,1.0,84,0.0,3.0,0.0,0.0,32.0,0.0,49.0,0.0,0.0,0.0,0.0,52.56,0.0,0.0,66.27625,0.0,83.71591836734694,0.0,0.0,0.0,15000000,Bengaluru Urban,12.8666681,77.5422673,2027-12-31,TG Heritage,2023-01-13,Residential/Group Housing,Bengaluru South,4148,1963,2185,340000000,,Apartment,0,1,0,1,0,1,0,0,0,0,15.806731224060059,40.7356792730739,12.547170493362882,17.94802817458368,0.6721209095612245,Thalaghattapura,0.6578884009196068,Kanakapura Road,4.963723477070499
PRM/KA/RERA/1251/308/PR/311222/005595,0.896,1.0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.5966384761905,0.0,102458966,Bengaluru Urban,12.875192,77.810543,2026-03-15,PELICAN SQUARE,2023-01-01,Residential/Group Housing,Anekal,40164,13901,26263,1522159561,,Villa,0,0,0,0,0,0,0,1,0,0,9.292378425598145,37.44921457492464,28.386171531661976,34.47891812002408,13.850938814446655,Hopefarm Channasandra,14.635071820380622,Outer Ring Road Underpass,3.2005475701574264
PRM/KA/RERA/1251/446/PR/120123/005611,2.499,9.0,891,0.0,41.0,35.0,0.0,583.0,0.0,232.0,0.0,0.0,0.0,0.0,47.675609756097565,21.43,0.0,63.478833619210974,0.0,84.57844827586207,0.0,0.0,0.0,1062468034,Bengaluru Urban,13.011749762361807,77.74590969085693,2028-01-14,Godrej Splendour Phase II,2023-01-15,Residential/Group Housing,Bengaluru East,30135,16501,13634,6623256264,,Apartment,1,1,0,1,0,1,0,0,0,0,11.522696495056152,21.03721146369614,19.442014654606783,23.06346762428953,2.2003884540896617,Whitefield (Kadugodi),3.769473212373866,Old Madras Road,4.996577686516085
PRM/KA/RERA/1251/310/PR/200123/005634,1.99,4.0,440,0.0,140.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,47.53333333333333,0.0,0.0,0.0,0.0,0.0,123105474,Bengaluru Urban,12.888055485966104,77.46821679007884,2026-09-30,VBHC Haven of Joy,2022-01-15,Residential/Group Housing,Bengaluru South,5970,1811,4159,1392805018,,Apartment,0,1,0,1,0,0,0,0,0,0,6.292355537414551,42.91713551818844,14.794667983972616,17.11855441849834,2.376627222808655,Kengeri,1.2113709382989046,NICE Peripheral Ring Road,4.706365503080082
PRM/KA/RERA/1251/472/PR/160123/005624,2.25,1.0,40,0.0,10.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,38.691,0.0,0.0,59.983333333333334,0.0,86.77266666666667,0.0,0.0,0.0,22600000,Bengaluru Urban,13.107255326409309,77.59255295591143,2026-12-30,KANISHA WHITE PALACE,2022-09-02,Residential/Group Housing,Yelahanka,1112,667,445,131000000,,Apartment,0,1,0,1,0,1,0,0,0,0,9.746338844299316,15.894920994437474,14.643738460820265,10.76358451954261,10.37236509483914,Goraguntepalya,0.953661208230342,Bellary Road,4.32580424366872
PRM/KA/RERA/1251/310/PR/190123/005628,2.175072432432432,1.0,100,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6828,0.0,92.384,0.0,0.0,0.0,261069772,Bengaluru Urban,12.929382634870734,77.52632413785612,2025-09-30,4 SQUARE WHITE PETALS,2022-08-10,Residential/Group Housing,Bengaluru South,4827,2256,2571,604805772,,Apartment,0,0,0,1,0,1,0,0,0,0,14.035811424255371,35.545510639542414,7.083117994424909,11.019025393053196,1.075854493080117,Rajarajeshwari Nagar,0.5921887328831524,NICE Expressway,3.14031485284052
PRM/KA/RERA/1251/446/PR/120123/005614,1.72,2.0,92,0.0,0.0,0.0,0.0,72.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97222222222223,0.0,92.004,0.0,0.0,0.0,88018350,Bengaluru Urban,13.04191430229596,77.71239152214078,2025-03-31,LVS Classic Phase 1,2022-11-09,Residential/Group Housing,Bengaluru East,5867,2811,3055,342044490,,Apartment,0,0,0,1,0,1,0,0,0,0,7.721538543701172,17.26956958890157,17.019078336725766,19.40516645206573,5.444284702438355,Garudacharpalya,2.1742847843748,Old Madras Road,2.390143737166325
PRM/KA/RERA/1251/310/PR/211222/005549,2.175072432432432,1.0,80,0.0,0.0,0.0,0.0,70.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.91028571428572,0.0,122.919,0.0,0.0,0.0,165314646,Bengaluru Urban,12.9432251,77.7536552,2025-04-30,Windchimes,2022-04-30,Residential/Group Housing,Bengaluru South,3743,1623,2120,404034646,,Apartment,0,0,0,1,0,1,0,0,0,0,8.886077880859375,28.639229894056495,20.2361781684314,25.63814640756688,4.748529739517765,Kadugodi Tree Park,6.015929110678617,Marathahalli Underpass,3.0006844626967832
PRM/KA/RERA/1251/309/PR/311222/005592,2.381,2.0,364,0.0,4.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,41.16,0.0,0.0,58.28,0.0,0.0,0.0,0.0,0.0,903009760,Bengaluru Urban,13.09904167,77.64150278,2028-12-31,Sobha Dream Gardens Phase 4 - Wing 1 and 2,2023-10-01,Residential/Group Housing,Bengaluru North,14801,6724,8076,2750386351,,Apartment,0,1,0,1,0,0,0,0,0,0,11.627304077148438,12.998849283593715,15.583264495605196,14.01788887827533,11.648297380944332,Krishnarajapura,4.185568242788155,Bellary Road,5.25119780971937
