rera_ids,far,number_of_towers,total_unit_count,1_5BHK_count,1BHK_count,1RK_count,2_5BHK_count,2BHK_count,3_5BHK_count,3BHK_count,4_5BHK_count,4BHK_count,5BHK_count,1_5BHK_mean_carpet_area,1BHK_mean_carpet_area,1RK_mean_carpet_area,2_5BHK_mean_carpet_area,2BHK_mean_carpet_area,3_5BHK_mean_carpet_area,3BHK_mean_carpet_area,4_5BHK_mean_carpet_area,4BHK_mean_carpet_area,5BHK_mean_carpet_area,cost_of_land_inr,district,latitude,longitude,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,1RK,1BHK,1_5BHK,2BHK,2_5BHK,3BHK,3_5BHK,4BHK,4_5BHK,5BHK,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road
PRM/KA/RERA/1251/446/PR/181224/007307,2.39027375,2.0,154,0.0,0.0,0.0,28.0,48.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,83.81107142857142,79.67270833333333,0.0,97.61128205128206,0.0,0.0,0.0,84840685,Bengaluru Urban,12.9065946,77.68345390000002,HM Scottsville,2022-01-05,Residential/Group Housing,Bengaluru East,5239,1459,3779,978720856,Kasavanahalli,Apartment,0,0,0,1,1,1,0,0,0,0,11.118456790123457,32.322510693068935,14.522716409785012,21.10510194800706,8.592539400707006,Kundalahalli,2.2564979333267847,Outer Ring Road
PRM/KA/RERA/1250/303/PR/110522/004869,2.361,9.0,1001,0.0,297.0,176.0,0.0,352.0,0.0,176.0,0.0,0.0,0.0,0.0,34.64518518518519,19.731136363636363,0.0,53.119375,0.0,59.92,0.0,0.0,0.0,273287989,Bengaluru Rural,13.21058683636832,77.6728732177615,"Aeropolis, a project of Sattva Group",2021-09-15,Residential/Group Housing,Devanahalli,41783,9402,32382,2732530958,Devanahalli,Apartment,1,1,0,1,0,1,0,0,0,0,10.25,3.885663156644182,28.16481589165894,25.13296837956862,23.314115102950726,Krishnarajapura,11.169648389339429,Bellary Road
PRM/KA/RERA/1251/310/PR/120522/004879,3.21,3.0,181,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.89935294117646,0.0,0.0,0.0,526390800,Bengaluru Urban,12.864443958716455,77.5908110383898,AQUA VISTA,2021-08-01,Residential/Group Housing,Bengaluru South,11707,4868,6840,2648460800,Gottigere,Apartment,0,0,0,0,0,1,0,0,0,0,11.49,38.959458215355255,12.616757443175425,19.188780396100412,4.0855584111731496,Konanakunte Cross,1.4530759239079154,NICE Peripheral Ring Road
PRM/KA/RERA/1251/308/PR/170824/006975,2.0950285714285717,2.0,409,0.0,41.0,0.0,0.0,322.0,0.0,46.0,0.0,0.0,0.0,0.0,44.88,0.0,0.0,76.10673913043478,0.0,98.96,0.0,0.0,0.0,17634375,Bengaluru Urban,12.829888994258102,77.66420423984528,The lake Terraces,2024-02-01,Residential/Group Housing,Anekal,8610,2042,6568,1466931735,Electronics City Phase 1,Apartment,0,1,0,1,0,1,0,0,0,0,8.901250000000001,40.96857396664408,19.174199020745835,26.141697960115568,12.564411369071895,Yelachenahalli,3.3632646715464576,Hosur Road
PRM/KA/RERA/1251/446/PR/020822/005125,2.39027375,3.0,312,0.0,0.0,0.0,0.0,96.0,0.0,232.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,82.84,0.0,106.16000000000001,0.0,151.57292857142858,0.0,327497800,Bengaluru Urban,13.00611101826106,77.7638246585983,Around The Life,2022-06-18,Residential/Group Housing,Bengaluru East,18918,4091,14827,1733497800,Whitefield,Apartment,0,0,0,1,0,1,0,1,0,0,10.0,22.115847571873744,21.24582775510454,25.055669652774867,1.3122566797733175,Whitefield (Kadugodi),5.854096049339603,Old Madras Road
PRM/KA/RERA/1251/310/PR/180924/007043,3.14,1.0,42,0.0,0.0,0.0,0.0,2.0,9.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,101.41,170.01,136.8747619047619,0.0,206.17200000000003,0.0,321436943,Bengaluru Urban,12.905011100815129,77.60127291083336,NAVIN'S ANTHEIA POETRY,2024-07-04,Residential/Group Housing,Bengaluru South,3196,747,2449,919859668,JP Nagar,Apartment,0,0,0,1,0,1,1,1,0,0,17.63,34.34664746840488,8.613673302074247,15.508725410591198,2.9080712001615163,Rashtreeya Vidyalaya Road,0.26233822804090384,Outer Ring Road
PRM/KA/RERA/1251/446/PR/090523/005918,2.39027375,6.0,252,0.0,0.0,0.0,0.0,108.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84708930712962,0.0,108.93028585395832,0.0,0.0,0.0,164141415,Bengaluru Urban,13.00926685333252,77.75108337402344,SAPTHAGIRI SANDALWOODS,2023-01-06,Residential/Group Housing,Bengaluru East,11735,5868,5867,922109927,Whitefield,Apartment,0,0,0,1,0,1,0,0,0,0,7.22,21.42633880554208,19.940970965853907,23.646380856571216,1.671303837367653,Whitefield (Kadugodi),4.401897366052574,Old Madras Road
PRM/KA/RERA/1251/472/PR/100823/006138,2.25,1.0,376,0.0,0.0,0.0,0.0,164.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.88012195121951,0.0,92.72896226415095,0.0,0.0,0.0,563111000,Bengaluru Urban,13.114610292819378,77.5662992,SRI BALAJI SERENE,2023-05-19,Residential/Group Housing,Yelahanka,18196,9079,9117,1944266140,Yelahanka,Apartment,0,0,0,1,0,1,0,0,0,0,6.0,17.75642069941951,15.263306361262913,10.129334326008305,9.71409658261037,Peenya,3.973320756874114,Bellary Road
PRM/KA/RERA/1251/446/PR/130122/004638,3.25,1.0,162,0.0,0.0,0.0,0.0,78.0,0.0,80.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,60.67,0.0,91.61850000000001,0.0,275.2025,0.0,117500000,Bengaluru Urban,13.044246,77.746037,ALCHEMY ONE,2021-11-01,Residential/Group Housing,Bengaluru East,5564,1100,4464,855600000,Budigere Cross,Apartment,0,0,0,1,0,1,0,1,0,0,9.88,17.53654951581975,20.476230916790882,23.063632735878528,5.519328608355905,Whitefield (Kadugodi),4.338148973915932,Old Madras Road
PRM/KA/RERA/1251/446/PR/060225/007485,1.74,1.0,84,0.0,0.0,0.0,0.0,56.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.83964285714285,0.0,109.89964285714287,0.0,0.0,0.0,72500000,Bengaluru Urban,12.936848,77.713668,Infinity Greenwoods,2024-11-01,Residential/Group Housing,Bengaluru East,5059,2525,2534,378225000,Balagere,Apartment,0,0,0,1,0,1,0,0,0,0,6.7,28.891513099971085,16.16863417888505,21.982246127523354,4.512400211295974,Kundalahalli,1.92788955329186,Outer Ring Road
PRM/KA/RERA/1251/446/PR/120123/005620,2.0,3.0,338,0.0,59.0,0.0,0.0,200.0,0.0,79.0,0.0,0.0,0.0,0.0,32.97,0.0,0.0,52.532,0.0,59.95,0.0,0.0,0.0,114362553,Bengaluru Urban,13.06270123933129,77.74650947446791,Sattva Bliss,2022-09-16,Residential/Group Housing,Bengaluru East,13455,2969,10486,890875975,Budigere Cross,Apartment,0,1,0,1,0,1,0,0,0,0,10.6,15.579716707675486,21.35154733706464,23.354728832814207,7.5108704502898345,Whitefield (Kadugodi),5.77459089842827,Old Madras Road
PRM/KA/RERA/1250/304/PR/060423/005839,2.25,1.0,80,0.0,0.0,0.0,0.0,72.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26166666666667,0.0,87.56,0.0,0.0,0.0,13650000,Bengaluru Rural,13.005077,77.779629,SHUBHA NIVAS,2023-01-01,Residential/Group Housing,Hosakote,4856,1979,2877,242266771,Mallasandra,Apartment,0,0,0,1,0,1,0,0,0,0,6.2,22.766143915137118,22.92579502744067,26.773056851191086,2.568668801425098,Whitefield (Kadugodi),7.570652572272425,Old Madras Road
PRM/KA/RERA/1251/446/PR/201124/007242,1.75,1.0,59,0.0,0.0,0.0,0.0,35.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52028571428572,0.0,97.57958333333333,0.0,0.0,0.0,137592000,Bengaluru Urban,13.03908,77.700303,EKAA BY SUMMIT,2023-08-07,Residential/Group Housing,Bengaluru East,3844,1215,2629,390557343,Hallehalli,Apartment,0,0,0,1,0,1,0,0,0,0,6.58,17.582523560244947,15.700871192327053,18.075403551854436,4.777128655782396,Singayyanapalya,2.3485572630321476,Old Madras Road
PRM/KA/RERA/1251/308/PR/220424/006827,1.99,2.0,103,0.0,0.0,0.0,0.0,52.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.83653846153847,0.0,92.53627450980393,0.0,0.0,0.0,42689400,Bengaluru Urban,12.8349846,77.7823796,RRL PALACIO,2024-04-15,Residential/Group Housing,Anekal,5873,2395,3478,393205286,Sarjapur,Apartment,0,0,0,1,0,1,0,0,0,0,6.5,40.98899532339624,27.84843893692349,34.43435308456397,16.867893916155804,Nallurahalli,13.749914474421493,Hosur Road
PRM/KA/RERA/1251/308/PR/091122/005429,2.25,2.0,349,0.0,0.0,0.0,0.0,141.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24354609929078,0.0,81.62192307692308,0.0,0.0,0.0,78185250,Bengaluru Urban,12.82626,77.654881,ALCHEMY ELIXIR,2022-09-01,Residential/Group Housing,Anekal,16137,2787,13350,1353800000,Electronics City Phase 1,Apartment,0,0,0,1,0,1,0,0,0,0,9.42,41.49139514817708,19.00668585555897,25.954702230158457,12.010767972091013,Yelachenahalli,3.810287806296883,Hosur Road
PRM/KA/RERA/1251/446/PR/051024/007125,3.18,4.0,405,0.0,41.0,0.0,0.0,13.0,0.0,303.0,0.0,48.0,0.0,0.0,22.99444398902439,0.0,0.0,83.99083068615384,0.0,100.32003757676567,0.0,117.27362816666665,0.0,1335983994,Bengaluru Urban,12.98535765887552,77.75078040700681,SUMADHURA CAPITOL RESIDENCES,2024-08-10,Residential/Group Housing,Bengaluru East,16592,3653,12939,5354945631,Whitefield,Apartment,0,1,0,1,0,1,0,1,0,0,14.5,24.00349781216064,19.60427002307969,24.00057017427002,0.3946857215457005,Hopefarm Channasandra,5.762517225349203,Outer Ring Road
PRM/KA/RERA/1251/446/PR/110522/004876,2.39027375,4.0,900,0.0,88.0,0.0,0.0,572.0,0.0,240.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,64.74125874125875,0.0,85.35,0.0,0.0,0.0,1113291279,Bengaluru Urban,12.895928957814888,77.69638561113626,DSR HIGHLAND GREENZ,2022-01-27,Residential/Group Housing,Bengaluru East,40873,11133,29740,4014885279,Sarjapur Road,Apartment,0,1,0,1,0,1,0,0,0,0,10.74,33.424627504631665,16.341344403574404,22.938638375034405,9.271055916894339,Kundalahalli,3.9496360336714624,Outer Ring Road
PRM/KA/RERA/1251/309/PR/051024/007131,2.25,2.0,242,0.0,0.0,0.0,11.0,55.0,0.0,154.0,0.0,22.0,0.0,0.0,0.0,0.0,84.7739875,72.29525654,0.0,100.51772803571428,0.0,135.63838,0.0,47000000,Bengaluru Urban,13.115247925859514,77.60701367857382,SLV GOLDEN TOWERS,2024-07-01,Residential/Group Housing,Bengaluru North,12646,3133,9513,1025200000,Yelahanka,Apartment,0,0,0,1,1,1,0,1,0,0,12.0,14.123777415854104,15.836513656028842,12.425075174959755,11.914285830494856,Yeshwantpur,0.011053766145941345,Bellary Road
PRM/KA/RERA/1251/446/PR/131224/007297,2.99,13.0,931,0.0,0.0,0.0,144.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,72.625,0.0,0.0,101.82188295165395,0.0,0.0,0.0,4350100000,Bengaluru Urban,12.983674919572712,77.75758441925048,SBR ONE RESIDENCE,2024-10-01,Mixed Development,Bengaluru East,41752,11572,30180,14750000000,Whitefield,Apartment,0,0,0,0,1,1,0,0,0,0,12.8,24.343794884203486,20.333761076705724,24.761097542183002,0.5769896547516781,Hopefarm Channasandra,6.421690696143249,Outer Ring Road
PRM/KA/RERA/1251/446/PR/180723/006075,2.25,2.0,272,0.0,0.0,0.0,0.0,2.0,0.0,178.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,71.53,0.0,102.19887640449438,0.0,138.425,0.0,181581200,Bengaluru Urban,13.02959428962626,77.75215517263032,SARANG BY SUMADHURA PHASE-I,2023-07-01,Residential/Group Housing,Bengaluru East,13537,3058,10479,2380153697,Whitefield,Apartment,0,0,0,1,0,1,0,1,0,0,10.275,19.27238357958868,20.577829381501132,23.663951842156703,3.7973825383388258,Whitefield (Kadugodi),4.3484089619390245,Old Madras Road
PRM/KA/RERA/1250/303/PR/200922/005253,2.0,4.0,245,0.0,0.0,0.0,0.0,155.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.30096774193548,0.0,67.12577777777778,0.0,0.0,0.0,19500000,Bengaluru Rural,13.23097,77.688889,GMC AERO SQUARE,2022-04-01,Residential/Group Housing,Devanahalli,9813,5412,4401,288918205,Sanne Amanikere,Apartment,0,0,0,1,0,1,0,0,0,0,6.87,4.116665190189101,30.930287583296206,27.97854818787664,25.592277397321286,Krishnarajapura,14.044940193841748,Bellary Road
PRM/KA/RERA/1251/309/PR/090523/005920,2.25,1.0,80,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.79675,0.0,79.063,0.0,0.0,0.0,123933946,Bengaluru Urban,13.063712002261337,77.51194857167624,Vruksha Greens,2023-04-01,Residential/Group Housing,Bengaluru North,3329,1551,1778,375942946,Yeswanthpur,Apartment,0,0,0,1,0,1,0,0,0,0,6.57,25.777139742971595,11.520810674103176,4.552362418003599,2.163116267580249,Nagasandra,2.0915860505518524,Tumkur Road
PRM/KA/RERA/1251/309/PR/030524/006841,1.75,2.0,68,0.0,1.0,0.0,0.0,23.0,0.0,44.0,0.0,0.0,0.0,0.0,49.15,0.0,0.0,66.38173913043478,0.0,91.14204545454545,0.0,0.0,0.0,99994750,Bengaluru Urban,13.027311397638767,77.6204006171817,DS MAX SWASTIKA,2024-04-01,Residential/Group Housing,Bengaluru North,4046,2696,1350,227780269,Nagavara,Apartment,0,1,0,1,0,1,0,0,0,0,5.63,21.045920001120866,7.803272112091402,9.373356663609423,5.293368363081909,Swami Vivekananda Road,1.1886284387956012,Outer Ring Road
PRM/KA/RERA/1251/446/PR/190924/007044,2.5,3.0,262,0.0,0.0,0.0,0.0,49.0,0.0,191.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,77.09122448979592,0.0,99.49785340314136,0.0,122.07,0.0,773560823,Bengaluru Urban,13.01435118487214,77.68819711942342,SUMADHURA EPITOME-I,2024-08-10,Residential/Group Housing,Bengaluru East,15169,2901,12268,3222652106,Thanisandra,Apartment,0,0,0,1,0,1,0,1,0,0,11.31,20.400926311626257,13.45144101691606,16.801750972928183,1.9644889616591001,Krishnarajapura,0.7650903004188143,Old Madras Road
PRM/KA/RERA/1251/446/PR/280324/006759,2.39027375,3.0,227,0.0,0.0,0.0,0.0,127.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41339606787402,0.0,95.9884801173,0.0,0.0,0.0,549800000,Bengaluru Urban,12.919988455018844,77.72554604262099,DSR THE COURTYARD,2024-01-23,Residential/Group Housing,Bengaluru East,11027,3939,7088,1649300000,Gunjur,Apartment,0,0,0,1,0,1,0,0,0,0,8.97,30.81640785607431,17.975743870702207,24.011106364586794,6.267862671106094,Nallurahalli,3.9880144348164457,Outer Ring Road Underpass
PRM/KA/RERA/1251/308/PR/240424/006833,1.72,1.0,40,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.216,0.0,96.372,0.0,0.0,0.0,5581000,Bengaluru Urban,12.8748183,77.7866781,VRL HAPPY HOMES,2023-06-08,Residential/Group Housing,Anekal,1669,734,935,87475400,Sarjapur,Apartment,0,0,0,1,0,1,0,0,0,0,5.205,36.79074973103195,26.045753659930938,32.27237769027998,12.949624107155245,Hopefarm Channasandra,12.419296400865282,Outer Ring Road Underpass
PRM/KA/RERA/1250/304/PR/050224/006608,1.75,2.0,124,0.0,0.0,0.0,0.0,54.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66222222222223,0.0,85.479,0.0,0.0,0.0,148704700,Bengaluru Rural,12.942724127756184,77.76802025638177,MITHILA SPLENDOR,2023-11-29,Residential/Group Housing,Hosakote,7435,3910,3431,421085000,Varthur,Apartment,0,0,0,1,0,1,0,0,0,0,7.24,29.01312959555797,21.779880794729298,27.112261615267162,5.1715570704796505,Hopefarm Channasandra,7.581754515055316,Marathahalli Underpass
PRM/KA/RERA/1251/308/PR/210122/004649,2.7458,1.0,261,0.0,65.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,0.0,48.2269387755102,0.0,0.0,0.0,0.0,0.0,365704799,Bengaluru Urban,12.78689,77.74449,"Sobha Brooklyn Towers - Town Park Phase 5, W3",2021-12-01,Residential/Group Housing,Anekal,6762,1916,4845,1390002129,Yadavanahalli,Apartment,0,1,0,1,0,0,0,0,0,0,12.81,45.658578552228974,28.255472798220225,35.17746134800982,21.099607196812318,Nallurahalli,12.31485622895795,Hosur Road
PRM/KA/RERA/1251/308/PR/210122/004648,2.7458,1.0,261,0.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,92.49,0.0,115.1134328358209,0.0,145.07,0.0,391754106,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 2, W2",2021-12-01,Residential/Group Housing,Anekal,5977,1959,4018,1363318212,Yadavanahalli,Apartment,0,0,0,1,0,1,0,1,0,0,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road
PRM/KA/RERA/1251/308/PR/270922/005267,2.7458,1.0,99,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.35,0.0,145.07,0.0,392498792,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 1, W1",2023-04-01,Residential/Group Housing,Anekal,7385,1959,5426,1365909748,Yadavanahalli,Apartment,0,0,0,0,0,1,0,1,0,0,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road
PRM/KA/RERA/1251/308/PR/270922/005268,2.7458,1.0,99,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,92.49,0.0,123.35,0.0,145.07,0.0,618649348,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 3, W5",2024-10-01,Residential/Group Housing,Anekal,7385,1959,5426,2152921720,Yadavanahalli,Apartment,0,0,0,1,0,1,0,1,0,0,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road
PRM/KA/RERA/1251/308/PR/270922/005269,2.7458,1.0,99,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.35,0.0,145.07,0.0,444736306,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 4, W4",2024-10-01,Residential/Group Housing,Anekal,7385,1959,5426,1547698152,Yadavanahalli,Apartment,0,0,0,0,0,1,0,1,0,0,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road
PRM/KA/RERA/1251/310/PR/220124/006569,2.3141454545454545,1.0,182,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.331171875,0.0,153.1172222222222,0.0,973588800,Bengaluru Urban,12.964129,77.560077,Parkwest - Sequoia - Tower 11,2024-04-01,Residential/Group Housing,Bengaluru South,11320,1185,10135,3290848675,Jagajeevanram Nagar,Apartment,0,0,0,0,0,1,0,1,0,0,13.58,30.336962675944466,1.7788753285759742,7.683299570840538,1.3719466478041977,Magadi Road,0.2854553011792464,"['BGS Flyover', 'Bala Gangadhara Swamy Flyover']"
PRM/KA/RERA/1250/303/PR/151223/006485,2.34,3.0,487,0.0,140.0,0.0,0.0,142.0,0.0,202.0,0.0,0.0,0.0,0.0,39.230714285714285,0.0,0.0,57.97549295774648,0.0,74.00044554455445,0.0,0.0,0.0,161997172,Bengaluru Rural,13.237063,77.72428,IVORY PHASE 2 AT BRIGADE ORCHARDS,2023-12-05,Residential/Group Housing,Devanahalli,14134,2969,11165,2146572926,Devanahalli,Apartment,0,1,0,1,0,1,0,0,0,0,10.84,4.750814059231214,33.29397063666415,30.935888065397297,26.719769428801595,Krishnarajapura,17.136328390959193,Bellary Road
PRM/KA/RERA/1251/308/PR/170325/007589,2.25,3.0,317,0.0,0.0,0.0,0.0,64.0,0.0,242.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,67.83437500000001,0.0,95.3259090909091,0.0,179.09636363636363,0.0,67448018,Bengaluru Urban,12.884562566680485,77.76673436164856,Cynosure Sunny Groves,2025-02-15,Residential/Group Housing,Anekal,19171,3988,15183,1111200000,Sarjapur Road,Apartment,0,0,0,1,0,1,0,1,0,0,9.0,35.279125810288754,23.627816204291776,29.86572847212273,11.153053714814087,Nallurahalli,9.993991825520013,Outer Ring Road Underpass
PRM/KA/RERA/1251/472/PR/251024/007176,3.0,4.0,410,0.0,0.0,0.0,0.0,82.0,0.0,288.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,76.90463414634146,0.0,97.67944444444444,0.0,126.71,0.0,995550000,Bengaluru Urban,13.09774919335909,77.63609410267543,RANKA ANKURA,2024-10-01,Residential/Group Housing,Yelahanka,19119,3507,15612,3282249300,Thanisandra,Apartment,0,0,0,1,0,1,0,1,0,0,9.77,13.442536698936491,15.174663492290257,13.452208172066733,11.726618984794923,Krishnarajapura,3.7428488209788053,Bellary Road
PRM/KA/RERA/1251/446/PR/100423/005856,2.25,1.0,124,0.0,0.0,0.0,0.0,84.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55583333333333,0.0,98.019,0.0,0.0,0.0,216373360,Bengaluru Urban,13.003555000000018,77.72939813389891,SRI SAI SAROVAR,2022-11-29,Residential/Group Housing,Bengaluru East,7302,3065,4237,567077780,K R Puram,Apartment,0,0,0,1,0,1,0,0,0,0,6.72,21.64605808153183,17.51423010333688,21.3781112854578,1.981294155584682,Pattandur Agrahara,2.7230075101093463,Old Madras Road
PRM/KA/RERA/1251/446/PR/300125/007459,1.75,1.0,28,0.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.63986233333333,0.0,72.99853225,0.0,0.0,0.0,1300000,Bengaluru Urban,13.06033,77.76311,SLN RESIDENCY,2025-01-16,Residential/Group Housing,Bengaluru East,2023,696,1327,107057788,Nimbekaipura,Apartment,0,0,0,1,0,1,0,0,0,0,6.5,16.418866628219916,22.8703707584177,25.09566345324454,7.167226885203121,Whitefield (Kadugodi),6.920580003994028,Old Madras Road
PRM/KA/RERA/1251/310/PR/100823/006135,2.3141454545454545,2.0,85,0.0,0.0,0.0,0.0,25.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.4,0.0,919.75,0.0,0.0,0.0,13500000,Bengaluru Urban,12.8642,77.6388,RAGAM MELODIES,2023-03-31,Residential/Group Housing,Bengaluru South,5825,1902,3923,323667126,Begur,Apartment,0,0,0,1,0,1,0,0,0,0,6.78,37.636541068426276,14.496798038183746,21.459368340434388,8.245161595755185,Yelachenahalli,1.642318492535114,Hosur Road
PRM/KA/RERA/1251/310/PR/120423/005862,2.25,3.0,286,0.0,0.0,0.0,0.0,137.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63386861313869,0.0,98.43570469798658,0.0,0.0,0.0,501679770,Bengaluru Urban,12.867693,77.525434,CASAGRAND ZAIDEN,2023-04-07,Residential/Group Housing,Bengaluru South,14928,6448,8480,1605682814,Talaghattapura,Apartment,0,0,0,1,0,1,0,0,0,0,6.19,41.46573376207018,13.005185118255467,17.83644626077661,0.8221722517857105,Silk Institute,0.7917040435466504,Kanakapura Road
PRM/KA/RERA/1251/446/PR/110722/005057,1.75,1.0,285,0.0,4.0,0.0,0.0,265.0,0.0,16.0,0.0,0.0,0.0,0.0,57.1354,0.0,0.0,80.78734113207548,0.0,131.276875,0.0,0.0,0.0,560716493,Bengaluru Urban,13.001075219619928,77.71977940644614,JAI ROYAL PARK,2022-02-01,Residential/Group Housing,Bengaluru East,13354,4938,8416,1415716493,K R Puram,Apartment,0,1,0,1,0,1,0,0,0,0,7.0,21.82399502865675,16.43963460518024,20.383441427628558,1.6384052089273335,Hoodi,2.3849329540311897,Old Madras Road
PRM/KA/RERA/1251/310/PR/020822/005116,3.0,1.0,96,0.0,0.0,0.0,0.0,36.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.76472222222222,0.0,85.90533333333333,0.0,0.0,0.0,89750350,Bengaluru Urban,12.907247270340068,77.51245840543861,CHAITRASHREE LIFESTYLE,2020-08-20,Residential/Group Housing,Bengaluru South,3833,1918,1915,398322850,RR Nagar,Apartment,0,0,0,1,0,1,0,0,0,0,8.42,38.418499027026996,9.921191081429768,13.63810594657167,2.4253350317530065,Pattanagere,1.1809043119876184,NICE Expressway
PRM/KA/RERA/1251/308/PR/220124/006570,2.25,1.0,149,0.0,0.0,0.0,0.0,18.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.455,0.0,102.2393893129771,0.0,0.0,0.0,201238675,Bengaluru Urban,12.863573,77.773545,BINARY TEMPLE TREE,2024-03-01,Residential/Group Housing,Anekal,10015,3805,6210,789065890,Sarjapur Road,Apartment,0,0,0,1,0,1,0,0,0,0,7.99,37.69922309482933,25.35938099163837,31.77000636751961,13.57761363823182,Nallurahalli,12.083734834954525,Outer Ring Road Underpass
PRM/KA/RERA/1251/308/PR/050924/006996,2.0950285714285717,6.0,702,0.0,152.0,0.0,0.0,166.0,0.0,606.0,0.0,119.0,0.0,0.0,43.896184210526314,0.0,0.0,70.98993975903615,0.0,107.30264026402641,0.0,159.6253781512605,0.0,2288800000,Bengaluru Urban,12.892282,77.7492091,DSR THE ADDRESS,2024-07-25,Residential/Group Housing,Anekal,55341,3922,51419,6866300000,Sarjapur,Apartment,0,1,0,1,0,1,0,1,0,0,10.08,34.12960916459402,21.543507182093016,27.80317783616841,9.698697850708836,Nallurahalli,7.941980223138435,Outer Ring Road Underpass
PRM/KA/RERA/1251/446/PR/170524/006882,3.247,13.0,2168,0.0,166.0,0.0,9.0,480.0,0.0,1436.0,0.0,77.0,0.0,0.0,12.096746987951807,0.0,106.58666666666666,70.65583333333333,0.0,105.22609331476322,0.0,156.79545454545453,0.0,3905090255,Bengaluru Urban,13.04825455763293,77.75192499329425,Godrej Woodscapes,2024-01-31,Residential/Group Housing,Bengaluru East,45352,10200,35151,23582600000,Konadasapura,Apartment,0,1,0,1,1,1,0,1,0,0,10.11,17.278865500778828,21.233363676981174,23.736679158376102,5.846045415808688,Whitefield (Kadugodi),5.128796740218672,Old Madras Road
